isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
BRSMFTACNOR1,0.5506786852340535,0.2808052184487321,0.13925480012414615,0.5288208592485268,1.044451097018937,0.9863125
TREAKSN00011,0.24259019378724517,0.3141280392706335,-0.19025091410991887,0.20609184883386317,0.808371232779285,0.791
TREMGTI00012,0.45556327868098045,0.23698432472187567,0.09934037868993947,0.4363182128722103,0.873201815794404,0.983
BRNATUACNOR6,0.27679476777457346,0.22020692509109305,-0.0426049115922885,0.2581928541974398,0.6532448748550002,0.917125
SA000A0B89Q3,0.22850932923646844,0.4172321327103551,-0.3057245265038268,0.16595259861674996,0.9735403017226534,0.698625
MA0000012585,0.5524314130755008,0.5786645742289772,-0.17638223436811934,0.45980684146857465,1.6047760529748838,0.8684375
ZAE000117321,0.2825900677266189,0.2826345611236017,-0.11917434948328089,0.2548611363962295,0.7773609639141795,0.8628125
BRCURYACNOR3,0.43166200594492504,0.24229390747495394,0.07501226671170706,0.41184517899882067,0.8552864298074204,0.9773125
QA000M2522L9,0.38206384202931704,0.4419862025828108,-0.2023346817079228,0.3189530421723187,1.1653776775601052,0.833875
ZAE000339891,0.1950302051367326,0.26491289114038324,-0.18156792291020302,0.16876260319850128,0.6653139160387708,0.7730625
BRAUREACNOR9,0.14111967273370463,0.18614282018347653,-0.13533776454253368,0.12707799203997927,0.4670720528718851,0.7816875
AEE01388A243,0.5701204195661391,0.6092805892234402,-0.19706143052027114,0.46880792096075585,1.6691982822885705,0.863875
SA000A0MQCJ2,0.1032350857689899,0.2594645748629499,-0.26240173500997516,0.07496185751359054,0.5646380342078149,0.6345
MX01ES050019,0.3600383181155296,0.4486374822789032,-0.2274136228064079,0.294227585653264,1.1702507203713197,0.8066875
CL0000000035,0.3077479237581205,0.2881674440890794,-0.0997180108608667,0.27899166777083634,0.8062281918088844,0.8839375
CLP249051044,0.16000199352492414,0.2460756800374625,-0.18589481517399728,0.1336546316823047,0.5940228511550344,0.7454375
ARP9897X1319,0.3482621865281321,0.8573890980387631,-0.3423004384258199,0.24333689485218346,1.3518540417574791,0.7255
EGS39061C014,0.25477755252466466,0.4573810813836452,-0.33206417114925496,0.17949640939704586,1.0929963503015396,0.6969375
SA0007879162,0.18828287075324374,0.23128800482804493,-0.14455579246254413,0.1665918722068955,0.5950907162427497,0.805625
BRFLRYACNOR5,0.15617711354261793,0.20027574033613352,-0.13983327645455143,0.13918179920409166,0.5064303600379177,0.792875
BRASAIACNOR0,0.4276238076043986,0.2408419876880776,0.06979778415264903,0.4064971733675441,0.8500205424814693,0.9775
OM0000009072,0.1548202724898257,0.321435116972107,-0.28227430114488195,0.1140851395765534,0.7418175325476017,0.66825
OM0000009908,0.12906029806847305,0.3483027008839561,-0.32635717662760155,0.07686544938526822,0.7530165558778323,0.6113125
EGS37091C013,0.48954451887666156,0.5369031968629839,-0.20627187895735782,0.4058799456736282,1.4709155754397685,0.851125
SA562GSHUOH7,0.25005609055855654,0.3806656109178034,-0.25472490518220026,0.19337443776338092,0.9473062947844136,0.7525625
BRAZULACNOR7,0.23904848491986777,0.5729588096841607,-0.4274418397164618,0.1343406812103495,1.2416051825861059,0.627875
TRETAVH00018,0.5416745722024133,0.2914017180221985,0.12612418865679667,0.514663572415038,1.0424215621121924,0.9853125
MX01LA050010,0.3904062817953065,0.3161578201116186,-0.052565534057034305,0.35755512521125005,0.9466525955609247,0.9215
BRALUPCDAM15,0.35096136892605256,0.24806097369596442,-0.005373911197240727,0.3269170856047007,0.7902289509556988,0.9470625
MXP001391012,0.41342408864869784,0.23807209233821702,0.05894774531209185,0.3946383375641297,0.8269450882309478,0.9734375
BRCYREACNOR7,0.565002483760946,0.28232202010571555,0.14612735213050312,0.5420957445241626,1.0608042778413957,0.989125
EGS38191C010,0.28756427145972646,0.4959396699229901,-0.32802887826699123,0.20273535500654918,1.2061820371603704,0.7045
COG31PA00044,0.25923085261444667,0.4532235491101329,-0.32641334587315907,0.18981670896093555,1.082985787289417,0.7059375
SA14L09I31H9,0.290838915216945,0.45876236307262386,-0.2882675035307363,0.21571396644623886,1.1171842500038378,0.735625
AED000701014,0.26940872502029733,0.33659643853843896,-0.20419885553913344,0.23159324028545425,0.8692375229051645,0.8018125
SA000A0LE310,0.3619488626805984,0.28948361857743815,-0.059155290996074146,0.3358654762952312,0.8798878783083443,0.9164375
ZAE000227831,0.32497442753868633,0.3062780643554482,-0.10819048735429582,0.29552985188453995,0.8638565251250464,0.883375
SA154HG210H6,0.2175507024230151,0.25886963084662323,-0.15508069099687444,0.19100588298898358,0.669281176960789,0.8145625
BRCBAVACNOR5,0.2714561850525868,0.3589637028575962,-0.22303063894831235,0.22580123373963135,0.9171228466430827,0.785875
ZAE000320321,0.18272431800246217,0.4244186619041888,-0.35506171535478576,0.1143709690710962,0.9485175550275223,0.6338125
SA1661VHUP11,0.3454905896521912,0.5282739306197959,-0.2974488622633085,0.2551583784539778,1.2826791842499705,0.74825
BRBRAVACNOR3,0.414835881854441,0.2630778715613049,0.03378532007088803,0.3932349693550957,0.8726993821610143,0.9626875
TRAYAZIC91Q6,0.45503821343645157,0.36617281515697603,-0.04977788895985238,0.41019200105458065,1.1134165498186768,0.92825
AEE01377S248,0.5627441218470755,0.4321592116791703,-0.015636072241433468,0.5057149158277399,1.3183671686044764,0.9435
BRGGPSACNOR9,0.6215632235802714,0.3537680631218712,0.11380104445703798,0.58783834697825,1.2448064514370865,0.979
ZAE000044897,0.1606263675375537,0.3018382505801093,-0.2499427167448354,0.12433330838881154,0.7044668712157637,0.6896875
NGNESTLE0006,0.15851751501547437,0.4698446717420669,-0.3703049184759012,0.08896121062700811,0.8787068995719977,0.6090625
TREMLPC00021,0.4896889365174443,0.4080679592817384,-0.035928122194373024,0.44225971631514654,1.1541797327773282,0.93675
AEE01356D236,0.3853675976974864,0.28915174936842336,-0.01618614867384622,0.3559030873510622,0.8842041480611214,0.94125
SA139051UIH0,1.087192312523468,59.35739209725942,-0.002481403903425855,0.36841857234022585,0.9006242785915589,0.9488125
SA13R051UVH9,0.593820791925004,0.6424395141065161,-0.20262968723550218,0.4770923937317647,1.7766458986943197,0.86075
BRGMATACNOR7,0.571892413086399,0.4309298339457933,-0.009006574637914976,0.5190002313862702,1.3214086885884733,0.9469375
ZAE000049433,0.41712206893955817,0.4037107050535061,-0.1329010145159642,0.361078174904949,1.1500271798136754,0.8809375
AEE01119B224,0.4461631177113801,0.47165264470372525,-0.17422392711427462,0.37681891729074574,1.312146121279016,0.8580625
SA000A0EAXM3,0.41966529232837363,0.3845837141490806,-0.10474929689500022,0.3697745162470897,1.1023075372875393,0.8955625
TREPEGS00016,0.679562200829401,0.4284745304425937,0.17452883948907327,0.6401989928508841,1.2940794109003408,0.9891875
NGNB00000005,0.17530115724473846,0.32896887173911304,-0.26905989788357043,0.13151454428351345,0.7657337523561707,0.6946875
MX01AL0C0004,0.2544458591453457,0.23052868574483162,-0.08001097770271663,0.23369318060505503,0.6555993856305973,0.887
SA1330R2TQ16,0.44065981346514344,0.4280564069859538,-0.12491858399151928,0.37635146013560805,1.2102744800552747,0.8815
MXP4987V1378,0.7758489120665948,1.201131303228754,-0.4237815424355466,0.4922067098802391,2.8867179850365936,0.7721875
SA132GSGS910,0.22420676198548467,0.3437635864589172,-0.24284639921910292,0.18109770705100897,0.8406851323437519,0.7448125
ZAE000011953,0.10290789063444399,0.2965671707169948,-0.3087185350059482,0.06517578343960764,0.6321809097215021,0.6033125
TRETABG00020,0.5105960122061407,0.8171019745002304,-0.0267207166748212,0.4556638252119487,1.1958736857334291,0.9383125
SA12U0RHUHH8,0.5602894339803729,0.3579009660209189,0.05455032437596551,0.520024117023162,1.1876908689423615,0.9680625
BRORVRACNOR0,0.30893328477825094,0.2588674892776947,-0.06738268517653152,0.2851346625412411,0.7616955614646747,0.9075
SA14K0Q0SJ16,0.4182648252312835,0.3473118936459729,-0.06284791177064554,0.38136464556205263,1.0319405650722335,0.9175
SA13J051UJH4,0.49328440167014126,0.41736169421367253,-0.07733502625324845,0.43905575193682345,1.2397380799757072,0.9183125
ZAE000148466,0.5423653032190998,0.35080277687964817,0.04972834780114916,0.5031731199183027,1.1748732581982404,0.9680625
SA0007879568,0.4826736625069323,0.5510056126488726,-0.1904947058215645,0.3915199220767632,1.4610714565839458,0.8495625
TRAARCLK91H5,0.5607788808090004,0.33442609815579954,0.08636158495845625,0.5260012674993546,1.1400010932211602,0.977
BRSLCEACNOR2,0.2713707563859801,0.25270749599819414,-0.09051140317476576,0.2477162475333746,0.7104827340560126,0.882875
SA0007879493,0.1715722627242421,0.39071432391442246,-0.33763948861022963,0.11235999168430477,0.8792167206581902,0.64025
KW0EQ0602452,0.11108521497103141,0.42388642328466136,-0.40047060844205945,0.04473812647535029,0.8409166135664585,0.5544375
CLP371151059,0.016652973756901873,0.3111957646274203,-0.39178379852621825,-0.029148206129948957,0.5808998926555552,0.4554375
BRDIRRACNOR0,0.5894659400311496,0.29050936167155245,0.1766948733677769,0.5588261160337927,1.0995499711849415,0.9914375
TRAAYGAZ91E0,0.2324316465253168,0.33964852349001534,-0.2276855423741966,0.18643697894256572,0.8390316970060905,0.7555625
BRMDIAACNOR7,0.264975718905646,0.2499927781377433,-0.0948374644220625,0.2413567678108879,0.69824348585544,0.8783125
BRTTENACNOR0,0.6746152349582303,0.3352118207671731,0.19179555804134965,0.6400270457562287,1.2663251700597655,0.992375
TRADOHOL91Q8,0.4842537921016567,0.5065223135357174,-0.1726405055017287,0.40634004430385084,1.4047817992930334,0.8659375
ZAE000332789,0.577698460479864,0.5490907394756105,-0.08673734004886895,0.50639441116844,1.454145275972833,0.9168125
ZAE000261913,0.45088902221833405,0.41727094342970333,-0.10498676011324148,0.39777905280926135,1.1917418385005356,0.8948125
TREKOZA00014,0.35063922950219123,0.7367624915397433,-0.45190344199521687,0.20226922225505944,1.596857120102468,0.66425
SA15D1I1VJH7,0.4158140088964767,0.5198282602313447,-0.24893599328908356,0.3316004989436952,1.3598778510275955,0.8095625
SA1230K1UGH7,0.3075898857241393,0.26522556524118157,-0.07633139091709432,0.2817070202079928,0.7706582902616725,0.9025
SA0007879451,0.5560929937438539,0.5106160837948324,-0.10995722421533953,0.47837545204296195,1.4741379988320356,0.9019375
TRAKRDMR91G7,0.2886703022632464,0.2975706695901272,-0.1340293865283207,0.25616001652613707,0.8099190919540773,0.856875
BRCSNAACNOR6,0.5048398850158867,0.35187031486203907,0.010852513924380507,0.46360672017929105,1.1423009411591818,0.9543125
ZAE000028296,0.24687981211323862,0.2771547527804541,-0.1382343253432159,0.21570786955866827,0.711408993419973,0.8415
SA0007879469,0.3827778467112812,0.3694680950199915,-0.1304144285054877,0.33653546177679705,1.0386988270119355,0.877
BRHAPVACNOR4,0.5720146671961114,0.28596900893850585,0.1526227865607971,0.5471128294543084,1.0837312347094947,0.9905
BRFRASACNOR0,0.3984536835619313,0.29856900204502385,-0.027415878032146564,0.3681357248392372,0.917316085307603,0.936625
ARTRAN010011,0.3201318323753594,0.48568650836334853,-0.2927270446043462,0.24057064179883808,1.2044707542676283,0.7480625
BRVIVAACNOR0,0.46463398046166005,0.2431371264761981,0.10418074576919659,0.44676276040738344,0.8880639511947229,0.9840625
CL0000001256,0.1999899032703717,0.3327211343418463,-0.25166246882586524,0.15789122813792034,0.8005730421897046,0.7175625
SA562G3GSL11,0.3690412762789206,0.5535762742120072,-0.25784178487871295,0.28589935245936204,1.252636583309088,0.787
TRAPETKM91E0,0.05894423846144987,0.2336435427848676,-0.2729697881386777,0.03482241292287108,0.46435823159508194,0.5678125
TRAALARK91Q0,0.5195120490356142,0.4932360842940968,-0.12616431238922518,0.4509636765237841,1.3750257828573325,0.897875
TRACIMSA91F9,0.5422101507972819,0.3914115891317295,-0.004509543477605216,0.4983372268369807,1.233874888135797,0.9483125
BRHBSAACNOR0,0.3785171996013767,0.39194455927062527,-0.15248342008917243,0.32653354131291223,1.0783135934430699,0.8595625
ZAE000005443,0.22743419263917264,0.3189858949199536,-0.21909329293576563,0.18751226807508425,0.8106176024900216,0.7711875
SA141H01UKH9,0.539441413541138,0.8682254215755654,-0.30342814284712405,0.4037783906544499,1.8049175114420393,0.8040625
KW0EQ0601694,0.590629087952781,0.4771091077692527,-0.06201100442440262,0.5301250765112915,1.4432901696065563,0.9271875
TRAAKSAW91E1,0.4513769916638266,0.5627289830279956,-0.25730735630858953,0.36617185260218854,1.4622169859693561,0.8123125
SA0007879188,0.12254733071702302,0.37799009271754286,-0.3689007785551389,0.06692661362087232,0.8055821484743627,0.5884375
ZAE000145892,0.23073422823992273,0.3189150040466067,-0.2164669811747576,0.19372230190112547,0.8036595792247928,0.7723125
TRAAKCNS91F3,0.20927340100607852,0.29983072656899107,-0.20196719027235913,0.17484670794733076,0.7464090112414816,0.76175
CLP256251073,0.18330698905466636,0.45104944287990756,-0.3756827943176974,0.10765004575172607,0.9882592598909236,0.6209375
MX01VO000009,0.32064087592827045,0.36802044271319806,-0.16342767150506582,0.26903382647999263,0.9631931629601775,0.836125
BRCOGNACNOR2,0.5290545591729372,0.31449395024370114,0.0776815326561773,0.5003796043937602,1.0830937533922285,0.9758125
AEE01136T220,0.6849702334327262,0.613735543825397,-0.09432295186794341,0.5874652016456565,1.7461997291202478,0.91725
SA1610O13M15,0.5345686302382483,0.47312555458153693,-0.08917668631424214,0.46937474945476376,1.3549325514069068,0.909625
TREDOTO00013,0.34528696010281557,0.3182640558218414,-0.10872632772590565,0.30953674195636527,0.9116410400534697,0.8835
MX01LA010006,0.6222455317936892,0.4909595985254719,-0.03383445794065818,0.5545678613718915,1.5134146508089785,0.937375
BRRIAAACNOR2,0.5094033702421116,0.30093438924162713,0.08387407096953554,0.4800531086665216,1.024490217137014,0.97725
AEE000601014,0.38573294439930644,0.4882295821523848,-0.23433493796696558,0.31058358413040693,1.239184707052763,0.8086875
BRECORACNOR8,0.5554439581398163,0.3204259144978075,0.0969985139994861,0.521742662287537,1.1259437132811196,0.9789375
BRINTBACNOR9,0.3528420033235823,0.2626528138092142,-0.02427268099410378,0.3295794804509498,0.8110719829642132,0.937125
SA15H14I11H6,0.42182568996511577,0.3551365417850263,-0.0634269089384366,0.3770042241504908,1.0522463486430298,0.919
BRDXCOACNOR8,0.549758327532446,0.3196544111142664,0.08832049823050363,0.5173557517987356,1.1161496993917068,0.978
BRSMTOACNOR3,0.37310679935441304,0.2941117377089209,-0.046945224230131186,0.3442806234283429,0.891411086896262,0.9269375
BRVULCACNOR2,0.6003760126454353,0.4141154841527367,0.03289581339054445,0.5511506588210889,1.3312279226723585,0.960625
BRLEVEACNOR2,0.167513545553827,0.37925002304193695,-0.32920307445537433,0.11151173512598349,0.8423171498949079,0.64825
TRETTRK00010,0.3431994649124583,0.41214141670774873,-0.08769567063368412,0.309475428856818,0.8668025215875749,0.899
SA14QH2GSJH8,0.28860778956070354,0.39012933236902375,-0.2247028953363485,0.2378304570363569,0.9644462338152079,0.7854375
BRAUAUACNOR1,0.17189787874507648,0.26380613279205056,-0.201409389291632,0.1414313586443287,0.6447673741830618,0.747625
CL0002132620,0.3509229854083459,0.4055832947462202,-0.1977237971628621,0.29501674165572533,1.0780356805750129,0.828875
